ticket_id,date,month,region,service_type,ticket_category,priority,status,response_time_minutes,resolution_time_minutes,related_incident_id,customer_segment,repeat_complaint,satisfaction_score
TCK-2026-02484,2026-09-24,2026-09,Semarang,Voice,Billing Related,Low,In Progress,130,,,Residential,false,
TCK-2026-02547,2026-09-24,2026-09,Denpasar,Voice,Enterprise SLA Complaint,Medium,In Progress,63,,,Enterprise,false,
TCK-2026-03225,2026-09-24,2026-09,Bandung,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,115,993,INC-2026-01736,Residential,true,3.4
TCK-2026-03454,2026-09-24,2026-09,Bandung,Enterprise VPN,Internet Down,Medium,Closed,100,508,INC-2026-00005,SMB,false,2.9
TCK-2026-03634,2026-09-24,2026-09,Makassar,Mobile Broadband,Router ONT Issue,Critical,Closed,50,208,INC-2026-01390,Enterprise,true,3.8
TCK-2026-03637,2026-09-24,2026-09,Medan,Voice,Intermittent Connection,High,Resolved,62,237,INC-2026-00977,Public Sector,false,3.0
TCK-2026-03914,2026-09-24,2026-09,Surabaya,Cloud Connectivity,Router ONT Issue,Medium,Closed,129,365,,Residential,false,2.8
TCK-2026-04087,2026-09-24,2026-09,Jakarta,Fiber Internet,Router ONT Issue,High,Resolved,37,173,,Public Sector,false,3.0
TCK-2026-05061,2026-09-24,2026-09,Medan,Voice,Enterprise SLA Complaint,Medium,Closed,62,537,INC-2026-00977,Enterprise,false,4.8
TCK-2026-05138,2026-09-24,2026-09,Yogyakarta,Enterprise VPN,Router ONT Issue,Medium,In Progress,80,,,Residential,false,
TCK-2026-05205,2026-09-24,2026-09,Medan,Voice,Enterprise SLA Complaint,Low,Resolved,118,954,INC-2026-00977,Residential,false,3.8
TCK-2026-00306,2026-09-25,2026-09,Jakarta,IPTV,Enterprise SLA Complaint,Low,Resolved,136,936,,Residential,false,4.3
TCK-2026-00402,2026-09-25,2026-09,Denpasar,Mobile Broadband,Installation Delay,Medium,In Progress,79,,,Enterprise,false,
TCK-2026-01094,2026-09-25,2026-09,Balikpapan,Fiber Internet,Billing Related,Low,Waiting Customer,124,,,SMB,false,
TCK-2026-01796,2026-09-25,2026-09,Balikpapan,IPTV,Slow Connection,Medium,Waiting Customer,85,,,SMB,false,
TCK-2026-01955,2026-09-25,2026-09,Semarang,IPTV,Slow Connection,Medium,Resolved,46,416,INC-2026-00181,Residential,true,4.4
TCK-2026-02120,2026-09-25,2026-09,Medan,Voice,Billing Related,Low,Open,139,,,SMB,false,
TCK-2026-02604,2026-09-25,2026-09,Palembang,Mobile Broadband,Router ONT Issue,Medium,Resolved,75,439,,Residential,false,4.1
TCK-2026-02858,2026-09-25,2026-09,Makassar,IPTV,Router ONT Issue,High,Open,51,,,Residential,false,
TCK-2026-03105,2026-09-25,2026-09,Semarang,Enterprise VPN,Billing Related,Low,Resolved,114,846,,Residential,false,3.7
TCK-2026-03955,2026-09-25,2026-09,Surabaya,Enterprise VPN,Internet Down,Low,Open,120,,,Residential,false,
TCK-2026-03978,2026-09-25,2026-09,Makassar,Fiber Internet,Intermittent Connection,Medium,Waiting Customer,82,,,SMB,false,
TCK-2026-04390,2026-09-25,2026-09,Semarang,Voice,Installation Delay,Low,Resolved,98,804,,SMB,false,3.4
TCK-2026-04488,2026-09-25,2026-09,Surabaya,Fiber Internet,Router ONT Issue,High,Resolved,55,287,,Residential,false,3.2
TCK-2026-04750,2026-09-25,2026-09,Surabaya,Voice,Installation Delay,Medium,Resolved,105,519,,Residential,false,4.4
TCK-2026-05075,2026-09-25,2026-09,Bandung,Voice,Router ONT Issue,High,Resolved,27,167,,SMB,false,2.0
TCK-2026-05301,2026-09-25,2026-09,Surabaya,Mobile Broadband,Router ONT Issue,Medium,Resolved,89,406,INC-2026-01416,Residential,false,3.9
TCK-2026-00115,2026-09-26,2026-09,Palembang,Fiber Internet,Slow Connection,Medium,In Progress,129,,,SMB,false,
TCK-2026-01233,2026-09-26,2026-09,Denpasar,Fiber Internet,Slow Connection,Low,Closed,120,860,,SMB,true,4.0
TCK-2026-01275,2026-09-26,2026-09,Bandung,Fiber Internet,Installation Delay,High,Open,62,,,Enterprise,true,
TCK-2026-01537,2026-09-26,2026-09,Bandung,Cloud Connectivity,Internet Down,Medium,Closed,78,478,,Residential,false,4.1
TCK-2026-02000,2026-09-26,2026-09,Denpasar,Fiber Internet,Billing Related,Critical,Resolved,2,101,INC-2026-00676,SMB,false,2.7
TCK-2026-02429,2026-09-26,2026-09,Balikpapan,Enterprise VPN,Enterprise SLA Complaint,Low,In Progress,100,,,SMB,false,
TCK-2026-02631,2026-09-26,2026-09,Bandung,Fiber Internet,Slow Connection,Critical,Closed,2,106,,Residential,false,3.8
TCK-2026-02681,2026-09-26,2026-09,Jakarta,Voice,Intermittent Connection,Medium,Resolved,92,607,,Residential,false,3.6
TCK-2026-02729,2026-09-26,2026-09,Surabaya,Cloud Connectivity,Installation Delay,Low,Resolved,142,888,INC-2026-01300,SMB,false,4.1
TCK-2026-02797,2026-09-26,2026-09,Bandung,Voice,Internet Down,Low,Closed,82,833,,Residential,false,4.5
TCK-2026-03455,2026-09-26,2026-09,Jakarta,Mobile Broadband,Enterprise SLA Complaint,Medium,In Progress,102,,,Residential,false,
TCK-2026-04174,2026-09-26,2026-09,Yogyakarta,Enterprise VPN,Internet Down,High,Resolved,47,251,INC-2026-01423,Residential,false,3.2
TCK-2026-04580,2026-09-26,2026-09,Palembang,Cloud Connectivity,Internet Down,Low,Waiting Customer,138,,,Residential,false,
TCK-2026-05335,2026-09-26,2026-09,Surabaya,Cloud Connectivity,Slow Connection,High,In Progress,53,,INC-2026-01489,Enterprise,false,
TCK-2026-00212,2026-09-27,2026-09,Balikpapan,Fiber Internet,Intermittent Connection,Medium,Resolved,61,419,INC-2026-01625,Residential,false,3.8
TCK-2026-00249,2026-09-27,2026-09,Bandung,Fiber Internet,Slow Connection,Medium,Resolved,94,571,INC-2026-01595,Residential,false,4.3
TCK-2026-00632,2026-09-27,2026-09,Semarang,IPTV,Internet Down,High,Resolved,26,224,,Residential,false,2.7
TCK-2026-01108,2026-09-27,2026-09,Bandung,Fiber Internet,Enterprise SLA Complaint,Medium,Closed,41,587,INC-2026-01595,Public Sector,false,3.7
TCK-2026-01377,2026-09-27,2026-09,Medan,Mobile Broadband,Slow Connection,High,Closed,23,194,,Public Sector,false,3.3
TCK-2026-01793,2026-09-27,2026-09,Semarang,Mobile Broadband,Slow Connection,High,In Progress,41,,,SMB,false,
TCK-2026-02477,2026-09-27,2026-09,Bandung,Fiber Internet,Billing Related,Low,Closed,108,907,INC-2026-01595,Public Sector,false,3.1
TCK-2026-02593,2026-09-27,2026-09,Bandung,Fiber Internet,Billing Related,Low,Closed,92,899,,Enterprise,false,3.4
TCK-2026-02602,2026-09-27,2026-09,Palembang,Fiber Internet,Router ONT Issue,Low,Closed,133,938,,SMB,false,4.3
TCK-2026-02783,2026-09-27,2026-09,Makassar,Voice,Internet Down,High,Resolved,65,294,INC-2026-00413,SMB,false,3.2
TCK-2026-02931,2026-09-27,2026-09,Balikpapan,Cloud Connectivity,Enterprise SLA Complaint,Low,Resolved,124,894,,Residential,false,4.2
TCK-2026-03097,2026-09-27,2026-09,Bandung,Cloud Connectivity,Intermittent Connection,Low,Open,97,,,Enterprise,false,
TCK-2026-04347,2026-09-27,2026-09,Medan,Enterprise VPN,Intermittent Connection,Low,Resolved,133,1019,,SMB,false,3.6
TCK-2026-04704,2026-09-27,2026-09,Balikpapan,Mobile Broadband,Intermittent Connection,Medium,Closed,90,546,,Residential,false,3.1
TCK-2026-04850,2026-09-27,2026-09,Denpasar,Fiber Internet,Slow Connection,Medium,Closed,87,588,,Residential,false,4.0
TCK-2026-05096,2026-09-27,2026-09,Makassar,Cloud Connectivity,Slow Connection,Low,Open,105,,,SMB,false,
TCK-2026-00368,2026-09-28,2026-09,Makassar,Mobile Broadband,Enterprise SLA Complaint,Medium,Open,66,,,Residential,false,
TCK-2026-00542,2026-09-28,2026-09,Bandung,IPTV,Router ONT Issue,Low,Resolved,130,942,,Enterprise,false,3.9
TCK-2026-00548,2026-09-28,2026-09,Makassar,IPTV,Installation Delay,Medium,Closed,53,492,,Enterprise,false,3.3
TCK-2026-00588,2026-09-28,2026-09,Makassar,IPTV,Installation Delay,Critical,Resolved,22,182,,Residential,false,3.4
TCK-2026-00820,2026-09-28,2026-09,Denpasar,Cloud Connectivity,Enterprise SLA Complaint,Low,Waiting Customer,121,,,SMB,false,
TCK-2026-00999,2026-09-28,2026-09,Medan,Cloud Connectivity,Installation Delay,Low,Resolved,125,842,,SMB,false,4.2
TCK-2026-01234,2026-09-28,2026-09,Bandung,Enterprise VPN,Intermittent Connection,High,Open,36,,INC-2026-01908,Residential,false,
TCK-2026-01425,2026-09-28,2026-09,Balikpapan,Fiber Internet,Router ONT Issue,Medium,Resolved,52,433,,Residential,false,3.4
TCK-2026-01456,2026-09-28,2026-09,Bandung,Enterprise VPN,Internet Down,High,Resolved,26,69,INC-2026-01908,Residential,false,4.2
TCK-2026-01953,2026-09-28,2026-09,Bandung,Enterprise VPN,Installation Delay,Critical,In Progress,58,,INC-2026-01908,SMB,false,
TCK-2026-02022,2026-09-28,2026-09,Bandung,Voice,Installation Delay,Low,Waiting Customer,123,,INC-2026-00361,Residential,false,
TCK-2026-02068,2026-09-28,2026-09,Bandung,Enterprise VPN,Router ONT Issue,Low,Waiting Customer,108,,INC-2026-01908,Residential,false,
TCK-2026-02555,2026-09-28,2026-09,Jakarta,Mobile Broadband,Slow Connection,Low,Closed,105,928,INC-2026-01037,SMB,false,4.5
TCK-2026-03098,2026-09-28,2026-09,Yogyakarta,Enterprise VPN,Installation Delay,High,Closed,40,304,INC-2026-01901,Enterprise,false,3.8
TCK-2026-03152,2026-09-28,2026-09,Bandung,Mobile Broadband,Intermittent Connection,High,Closed,14,92,,Enterprise,false,2.8
TCK-2026-03360,2026-09-28,2026-09,Medan,Cloud Connectivity,Enterprise SLA Complaint,High,Open,17,,,SMB,false,
TCK-2026-03652,2026-09-28,2026-09,Balikpapan,Enterprise VPN,Enterprise SLA Complaint,Medium,Resolved,63,458,,Residential,false,3.7
TCK-2026-03659,2026-09-28,2026-09,Jakarta,Mobile Broadband,Slow Connection,Medium,Closed,66,438,INC-2026-01037,Residential,false,3.7
TCK-2026-04090,2026-09-28,2026-09,Palembang,Mobile Broadband,Installation Delay,Low,Resolved,134,867,INC-2026-02195,Residential,false,4.3
TCK-2026-04322,2026-09-28,2026-09,Surabaya,Fiber Internet,Enterprise SLA Complaint,Medium,In Progress,80,,,Enterprise,true,
TCK-2026-04792,2026-09-28,2026-09,Palembang,Fiber Internet,Installation Delay,Medium,In Progress,89,,,Residential,true,
TCK-2026-04990,2026-09-28,2026-09,Balikpapan,Mobile Broadband,Installation Delay,High,Closed,26,154,,Residential,true,3.1
TCK-2026-05116,2026-09-28,2026-09,Jakarta,Voice,Installation Delay,Medium,Open,71,,,SMB,false,
TCK-2026-05387,2026-09-28,2026-09,Surabaya,Enterprise VPN,Router ONT Issue,High,Resolved,21,186,,Residential,true,4.0
TCK-2026-00484,2026-09-29,2026-09,Palembang,IPTV,Router ONT Issue,Critical,Resolved,13,57,,Enterprise,false,4.1
TCK-2026-00956,2026-09-29,2026-09,Jakarta,Enterprise VPN,Installation Delay,Medium,Closed,88,499,,Residential,false,3.7
TCK-2026-00960,2026-09-29,2026-09,Makassar,Cloud Connectivity,Internet Down,High,Closed,54,231,,SMB,false,3.4
TCK-2026-00974,2026-09-29,2026-09,Denpasar,Mobile Broadband,Slow Connection,Low,In Progress,115,,,Residential,false,
TCK-2026-01836,2026-09-29,2026-09,Bandung,Enterprise VPN,Slow Connection,Low,Closed,121,918,INC-2026-01065,Residential,false,3.8
TCK-2026-02293,2026-09-29,2026-09,Surabaya,IPTV,Slow Connection,Medium,Resolved,79,374,,Enterprise,false,4.8
TCK-2026-02450,2026-09-29,2026-09,Palembang,Voice,Installation Delay,Medium,Resolved,122,586,,Residential,false,3.0
TCK-2026-02960,2026-09-29,2026-09,Bandung,Mobile Broadband,Enterprise SLA Complaint,High,Resolved,47,209,,Residential,true,3.3
TCK-2026-03008,2026-09-29,2026-09,Yogyakarta,Enterprise VPN,Enterprise SLA Complaint,Medium,Closed,77,436,,Enterprise,false,4.2
TCK-2026-03276,2026-09-29,2026-09,Jakarta,Fiber Internet,Slow Connection,Medium,Resolved,57,470,INC-2026-00776,Enterprise,false,4.6
TCK-2026-03630,2026-09-29,2026-09,Balikpapan,Mobile Broadband,Router ONT Issue,High,Resolved,81,138,INC-2026-01301,Residential,false,5
TCK-2026-04097,2026-09-29,2026-09,Balikpapan,Mobile Broadband,Slow Connection,Medium,Resolved,85,629,INC-2026-01301,Residential,false,3.9
TCK-2026-04161,2026-09-29,2026-09,Palembang,Mobile Broadband,Internet Down,Low,Closed,122,1015,,SMB,false,4.0
TCK-2026-04342,2026-09-29,2026-09,Yogyakarta,Cloud Connectivity,Intermittent Connection,Low,Open,96,,,Public Sector,false,
TCK-2026-04470,2026-09-29,2026-09,Denpasar,Enterprise VPN,Slow Connection,Low,Resolved,133,977,,Residential,true,5
TCK-2026-05295,2026-09-29,2026-09,Medan,Cloud Connectivity,Router ONT Issue,Critical,In Progress,31,,,Residential,true,
TCK-2026-00954,2026-09-30,2026-09,Balikpapan,IPTV,Router ONT Issue,Low,Resolved,91,834,,Residential,false,4.6
TCK-2026-01242,2026-09-30,2026-09,Semarang,Cloud Connectivity,Installation Delay,Low,Closed,99,925,,Public Sector,false,4.2
TCK-2026-01410,2026-09-30,2026-09,Yogyakarta,Enterprise VPN,Router ONT Issue,Medium,Resolved,79,393,INC-2026-00686,Residential,false,4.1
TCK-2026-01624,2026-09-30,2026-09,Jakarta,Mobile Broadband,Router ONT Issue,Low,Closed,156,1141,,Residential,false,3.7
TCK-2026-01739,2026-09-30,2026-09,Palembang,Mobile Broadband,Internet Down,Low,Waiting Customer,116,,,Residential,false,
TCK-2026-01812,2026-09-30,2026-09,Palembang,IPTV,Router ONT Issue,High,Resolved,30,243,INC-2026-01337,Residential,false,2.4
TCK-2026-03018,2026-09-30,2026-09,Surabaya,IPTV,Router ONT Issue,High,Resolved,41,492,INC-2026-01152,Enterprise,false,3.0
TCK-2026-03259,2026-09-30,2026-09,Surabaya,IPTV,Installation Delay,Critical,Closed,13,22,INC-2026-01152,SMB,false,3.0
TCK-2026-03426,2026-09-30,2026-09,Medan,Mobile Broadband,Billing Related,Low,Resolved,143,901,,Public Sector,false,3.9
TCK-2026-04501,2026-09-30,2026-09,Palembang,IPTV,Router ONT Issue,Medium,Resolved,46,358,INC-2026-01337,Residential,false,3.6
TCK-2026-05254,2026-09-30,2026-09,Yogyakarta,Fiber Internet,Intermittent Connection,Medium,Waiting Customer,73,,,Public Sector,false,
TCK-2026-00361,2026-10-01,2026-10,Bandung,Enterprise VPN,Router ONT Issue,High,Closed,48,193,,SMB,false,2.8
TCK-2026-00491,2026-10-01,2026-10,Makassar,Voice,Installation Delay,Medium,Closed,68,510,INC-2026-02106,SMB,false,4.5
TCK-2026-01929,2026-10-01,2026-10,Makassar,Voice,Router ONT Issue,Medium,Closed,68,336,INC-2026-02106,Residential,true,3.8
TCK-2026-01960,2026-10-01,2026-10,Jakarta,IPTV,Billing Related,Medium,In Progress,90,,INC-2026-00687,Public Sector,false,
TCK-2026-02331,2026-10-01,2026-10,Bandung,Fiber Internet,Installation Delay,Medium,Resolved,89,587,,Residential,false,4.5
TCK-2026-02391,2026-10-01,2026-10,Bandung,Mobile Broadband,Internet Down,High,Closed,22,181,,Residential,false,3.6
TCK-2026-02527,2026-10-01,2026-10,Semarang,IPTV,Internet Down,Medium,Resolved,77,275,,SMB,false,3.4
TCK-2026-03874,2026-10-01,2026-10,Denpasar,IPTV,Internet Down,High,Closed,60,91,,Residential,false,3.1
TCK-2026-04453,2026-10-01,2026-10,Medan,Fiber Internet,Internet Down,Low,Open,110,,,SMB,false,
TCK-2026-04525,2026-10-01,2026-10,Makassar,IPTV,Intermittent Connection,High,Closed,34,332,,SMB,false,3.1
TCK-2026-05007,2026-10-01,2026-10,Semarang,Voice,Internet Down,High,Waiting Customer,31,,,Public Sector,false,
TCK-2026-05139,2026-10-01,2026-10,Makassar,IPTV,Router ONT Issue,Medium,Closed,70,617,INC-2026-00329,SMB,false,3.9
TCK-2026-05285,2026-10-01,2026-10,Makassar,Voice,Internet Down,Critical,Open,31,,INC-2026-02106,Residential,false,
TCK-2026-05376,2026-10-01,2026-10,Makassar,Voice,Internet Down,Medium,Open,40,,INC-2026-02106,SMB,false,
TCK-2026-00169,2026-10-02,2026-10,Medan,Mobile Broadband,Internet Down,Low,Closed,119,832,,SMB,false,3.8
TCK-2026-00197,2026-10-02,2026-10,Palembang,Enterprise VPN,Enterprise SLA Complaint,Critical,Closed,29,97,INC-2026-00508,Residential,true,4.6
TCK-2026-00784,2026-10-02,2026-10,Palembang,Mobile Broadband,Billing Related,Medium,Resolved,67,410,,Residential,true,4.9
TCK-2026-01047,2026-10-02,2026-10,Makassar,Enterprise VPN,Intermittent Connection,Medium,Resolved,80,536,,Public Sector,false,5
TCK-2026-01155,2026-10-02,2026-10,Denpasar,Fiber Internet,Intermittent Connection,Medium,Resolved,105,532,,Residential,false,4.5
TCK-2026-01252,2026-10-02,2026-10,Jakarta,Cloud Connectivity,Intermittent Connection,High,Resolved,64,291,INC-2026-01343,Enterprise,false,3.4
TCK-2026-01271,2026-10-02,2026-10,Surabaya,Cloud Connectivity,Billing Related,Medium,Resolved,68,474,,Enterprise,false,3.2
TCK-2026-01659,2026-10-02,2026-10,Surabaya,Voice,Router ONT Issue,Low,Closed,124,827,INC-2026-00291,Residential,false,4.6
TCK-2026-01891,2026-10-02,2026-10,Balikpapan,IPTV,Intermittent Connection,Low,Resolved,151,918,,SMB,false,4.8
TCK-2026-02635,2026-10-02,2026-10,Yogyakarta,Enterprise VPN,Installation Delay,Medium,Closed,85,534,,Residential,true,4.0
TCK-2026-02725,2026-10-02,2026-10,Balikpapan,Enterprise VPN,Internet Down,High,Closed,29,386,,Enterprise,false,3.4
TCK-2026-02861,2026-10-02,2026-10,Surabaya,Voice,Slow Connection,Medium,Open,97,,INC-2026-00291,Residential,false,
TCK-2026-04017,2026-10-02,2026-10,Balikpapan,IPTV,Enterprise SLA Complaint,Low,Open,157,,,SMB,false,
TCK-2026-05152,2026-10-02,2026-10,Palembang,Enterprise VPN,Router ONT Issue,Low,Open,77,,INC-2026-00508,Enterprise,false,
TCK-2026-00242,2026-10-03,2026-10,Semarang,IPTV,Enterprise SLA Complaint,Medium,In Progress,64,,,SMB,false,
TCK-2026-00421,2026-10-03,2026-10,Bandung,Enterprise VPN,Billing Related,Low,Closed,103,920,INC-2026-01707,Residential,false,5
TCK-2026-00569,2026-10-03,2026-10,Balikpapan,IPTV,Router ONT Issue,Low,Resolved,115,910,,Public Sector,false,5
TCK-2026-01237,2026-10-03,2026-10,Denpasar,Voice,Slow Connection,Low,Resolved,112,854,INC-2026-01607,Residential,false,3.3
TCK-2026-01686,2026-10-03,2026-10,Denpasar,Enterprise VPN,Slow Connection,High,Resolved,52,227,,SMB,false,2.6
TCK-2026-02101,2026-10-03,2026-10,Denpasar,Voice,Billing Related,Medium,Closed,81,504,INC-2026-01607,SMB,false,4.2
TCK-2026-02423,2026-10-03,2026-10,Balikpapan,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,107,401,,Enterprise,false,4.6
TCK-2026-02573,2026-10-03,2026-10,Yogyakarta,Enterprise VPN,Router ONT Issue,High,Resolved,22,282,,Enterprise,false,4.5
TCK-2026-02625,2026-10-03,2026-10,Jakarta,Cloud Connectivity,Billing Related,Low,Resolved,129,865,,Residential,false,3.9
TCK-2026-03814,2026-10-03,2026-10,Makassar,Cloud Connectivity,Slow Connection,Low,Closed,132,959,,Residential,false,4.0
TCK-2026-04070,2026-10-03,2026-10,Balikpapan,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,78,404,,Enterprise,false,4.4
TCK-2026-04496,2026-10-03,2026-10,Yogyakarta,Fiber Internet,Slow Connection,High,Waiting Customer,22,,,SMB,false,
TCK-2026-04595,2026-10-03,2026-10,Jakarta,IPTV,Slow Connection,High,Closed,54,325,,Enterprise,false,3.6
TCK-2026-04683,2026-10-03,2026-10,Surabaya,Fiber Internet,Billing Related,Low,Closed,121,840,,Residential,true,4.9
TCK-2026-05094,2026-10-03,2026-10,Yogyakarta,Voice,Slow Connection,Medium,In Progress,82,,INC-2026-00146,Residential,false,
TCK-2026-05315,2026-10-03,2026-10,Denpasar,Voice,Installation Delay,Medium,Closed,69,419,,SMB,false,4.6
TCK-2026-01645,2026-10-04,2026-10,Balikpapan,Voice,Billing Related,Medium,Resolved,65,467,,Enterprise,false,5
TCK-2026-01769,2026-10-04,2026-10,Denpasar,Voice,Installation Delay,High,Closed,24,230,,Residential,false,2.6
TCK-2026-02324,2026-10-04,2026-10,Bandung,Voice,Enterprise SLA Complaint,Low,Resolved,111,926,INC-2026-02081,Enterprise,false,4.3
TCK-2026-02354,2026-10-04,2026-10,Surabaya,Mobile Broadband,Internet Down,High,Resolved,38,209,,SMB,false,3.7
TCK-2026-02530,2026-10-04,2026-10,Denpasar,IPTV,Slow Connection,Medium,Closed,66,490,,Enterprise,false,4.5
TCK-2026-02971,2026-10-04,2026-10,Medan,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,58,557,,Residential,false,3.4
TCK-2026-03232,2026-10-04,2026-10,Balikpapan,Fiber Internet,Installation Delay,High,In Progress,74,,INC-2026-00299,Residential,false,
TCK-2026-04265,2026-10-04,2026-10,Bandung,Voice,Slow Connection,Medium,Resolved,78,408,,Residential,false,3.9
TCK-2026-04283,2026-10-04,2026-10,Palembang,Voice,Router ONT Issue,Medium,Resolved,101,489,,Enterprise,false,3.9
TCK-2026-04740,2026-10-04,2026-10,Yogyakarta,Mobile Broadband,Slow Connection,Low,In Progress,126,,,SMB,false,
TCK-2026-05210,2026-10-04,2026-10,Yogyakarta,Cloud Connectivity,Billing Related,Low,Resolved,120,961,,SMB,false,4.2
TCK-2026-05294,2026-10-04,2026-10,Bandung,Voice,Enterprise SLA Complaint,Low,Closed,117,780,,SMB,false,4.1
TCK-2026-00510,2026-10-05,2026-10,Medan,Enterprise VPN,Intermittent Connection,Medium,In Progress,80,,,Enterprise,false,
TCK-2026-00613,2026-10-05,2026-10,Yogyakarta,Fiber Internet,Slow Connection,Medium,Resolved,95,483,,SMB,false,4.8
TCK-2026-00962,2026-10-05,2026-10,Denpasar,Mobile Broadband,Installation Delay,Medium,Resolved,60,375,INC-2026-01136,SMB,false,3.7
TCK-2026-02772,2026-10-05,2026-10,Balikpapan,Mobile Broadband,Enterprise SLA Complaint,High,Resolved,32,175,,Residential,false,2.8
